EMS_CALL_IDENTIFIER,VQ_COLOR_t1,VQ_COLOR_t2,VQ_COLOR_t3,VQ_COLOR_t4,VQ_COLOR_t5,VQ_COLOR_t6,VQ_COLOR_t7,VQ_COLOR_t8,VQ_COLOR_CALLS
1514705966434,3,3,3,3,2,2,2,2,2
1514706011097,3,3,3,3,3,3,2,2,2
1514706013582,3,3,3,3,2,3,2,2,2
1514706099288,3,3,3,3,2,2,3,3,3
1514706151567,3,3,3,3,3,2,2,2,2
1514706163991,3,3,3,3,2,2,2,2,2
1514706324276,3,3,3,3,3,3,3,2,3
1514706364912,3,3,3,3,3,3,2,2,2
1514706403375,3,3,3,3,3,3,2,2,2
1514706403504,3,3,3,2,2,2,3,2,2
1514706486051,3,3,3,3,2,3,2,2,2
1514706512361,3,3,3,3,3,3,2,2,2
1514706550998,3,3,3,3,3,3,3,2,2
1514706654673,3,3,3,3,3,3,2,3,2
1514706680935,3,3,3,3,3,2,2,2,3
1514706729701,3,3,3,3,3,3,2,2,1
1514706994159,3,3,3,3,3,3,3,3,2
1514707016762,3,3,3,3,3,3,3,3,2
1514707021486,3,3,3,3,3,2,2,2,3
1514707067171,3,3,3,3,3,3,3,3,2
1514707068314,3,3,3,3,2,2,2,2,2
1514707075302,3,3,3,3,3,3,2,2,2
1514707102994,3,3,3,3,3,2,3,2,2
1514707127632,3,3,3,3,3,3,3,3,2
1514707128708,3,3,3,3,2,2,2,2,2
1514707167483,3,3,3,3,3,3,2,2,2
1514707178369,3,3,3,3,2,3,2,2,2
1514707188457,3,3,3,3,3,3,3,3,3
1514707209330,3,3,3,3,3,3,3,3,2
1514707210455,3,3,3,3,3,2,2,3,2
1514707290461,3,3,3,3,2,3,2,2,2
1514707291173,3,3,2,2,2,2,2,3,3
1514707365548,3,3,3,3,3,3,3,2,2
1514707419468,3,3,3,3,3,2,2,2,2
1514707530117,3,3,3,3,3,3,3,3,2
1514707579671,3,3,3,3,3,3,2,2,2
1514707592540,3,3,3,3,3,3,2,2,2
1514707667585,3,3,3,3,3,3,3,3,3
1514707688101,3,3,3,3,2,3,2,2,2
1514707712181,3,3,3,2,3,3,3,3,2
1514707879886,3,3,3,3,3,3,3,3,2
1514707882524,3,3,3,3,2,2,3,2,3
1514707915717,3,3,3,3,2,2,2,2,3
1514708022426,3,3,3,3,3,3,2,2,2
1514708026148,3,3,3,3,3,3,3,2,2
1514708077881,3,3,3,3,3,2,2,2,2
1514708172628,3,3,3,3,3,3,3,3,2
1514708181950,3,3,3,3,3,3,3,3,2
1514708239022,3,3,3,2,2,2,2,2,2
1514708250109,3,3,3,2,2,2,2,2,2
1514708259243,3,3,3,3,2,2,2,2,2
1514708277875,3,3,3,2,3,3,3,3,2
1514708297278,3,3,3,3,3,3,2,2,2
1514708342942,3,3,3,3,2,2,2,2,3
1514708368336,3,3,3,3,3,3,2,2,2
1514708373630,3,3,2,3,3,3,3,3,2
1514708455512,3,3,3,3,3,3,2,3,2
1514708462915,3,3,3,2,2,2,3,2,2
1514708469179,3,3,3,3,3,3,2,2,2
1514708513706,3,3,3,3,3,3,3,3,3
1514708514806,3,3,3,3,3,2,2,2,3
1514708525214,3,3,3,3,3,3,2,2,2
1514708525571,3,3,2,3,2,2,2,2,3
1514708525990,3,3,3,3,2,2,3,3,2
1514708532517,3,3,3,3,3,2,2,2,2
1514708561874,3,3,3,2,2,2,2,2,3
1514708612658,3,3,3,3,3,3,2,3,2
1514708629525,3,3,3,3,3,2,2,2,3
1514708719936,3,3,3,3,3,3,3,3,2
1514708824010,3,3,3,3,3,3,3,2,2
1514708901090,3,3,3,3,2,3,2,2,2
1514708911266,3,3,3,3,3,3,2,2,0
1514708915897,3,3,3,3,3,2,2,2,3
1514708954939,3,3,3,3,3,3,2,2,2
1514709009284,3,3,3,3,2,3,2,2,2
1514709025395,3,3,3,3,3,3,2,3,2
1514709045779,3,3,3,3,3,3,2,2,2
1514709148450,3,3,3,3,3,3,2,3,3
1514709157503,3,3,3,3,3,3,2,2,2
1514709167501,3,3,3,3,2,2,2,2,3
1514709232497,3,3,3,3,3,3,2,2,2
1514709245106,3,3,3,2,3,2,2,2,2
1514709309303,3,3,3,3,3,3,2,2,2
1514709427258,3,3,3,3,3,3,3,3,2
1514709464667,3,3,3,3,2,3,2,2,2
1514709480978,3,3,3,3,3,2,2,2,3
1514709513115,3,3,3,3,2,3,2,3,2
1514709536383,3,3,3,2,2,2,2,2,2
1514709639855,3,3,3,3,3,3,2,3,2
1514709700876,3,3,3,3,3,3,2,2,2
1514709764384,3,3,3,2,2,3,2,2,3
1514709832148,3,3,3,3,3,3,3,3,2
1514709833264,3,3,3,3,2,2,2,2,3
1514709851273,3,3,3,3,2,2,3,3,1
1514709862060,3,3,3,2,2,2,2,2,2
1514709868422,3,3,3,3,2,3,2,2,2
1514709925139,3,3,3,3,3,2,2,2,3
1514709940974,3,3,3,2,2,2,3,3,3
1514710148593,3,3,3,3,3,3,2,2,3
1514710148667,3,3,3,3,3,3,3,2,3
1514710149708,3,3,3,3,3,2,2,2,3
1514710232483,3,3,3,3,3,3,2,3,2
1514710312800,3,3,3,3,2,3,2,2,2
1514710327934,3,3,3,2,2,3,2,2,2
1514710365310,3,3,3,3,3,3,2,2,2
1514710407180,3,3,3,3,2,3,2,2,2
1514710471848,3,3,3,3,3,3,2,3,2
1514710575949,3,3,3,3,3,2,2,2,3
1514710587400,3,3,3,3,2,2,2,2,2
1514710604688,3,3,3,2,2,2,3,2,2
1514710777706,3,3,3,3,3,3,2,3,3
1514710855105,3,3,3,3,3,2,2,2,2
1514710862322,3,3,3,3,3,3,2,2,2
1514710911790,3,3,3,3,3,3,3,2,2
1514710966655,3,3,3,3,3,2,3,2,2
1514710996771,3,3,3,2,3,2,2,2,2
1514710997947,3,3,2,3,2,2,3,2,2
1514711057864,3,3,3,3,3,3,3,3,2
1514711058983,3,3,3,3,2,2,2,3,3
1514711078216,3,3,3,3,3,3,3,2,2
1514711085135,3,3,3,3,3,3,2,3,2
1514711111143,3,3,3,3,3,3,2,3,2
1514711126373,3,3,3,3,3,3,3,2,2
1514711154783,3,3,3,3,3,3,2,2,2
1514711194420,3,3,3,3,3,3,3,3,2
1514711216275,3,3,3,3,2,2,2,2,2
1514711224789,3,3,3,2,2,2,2,2,2
1514711320750,3,3,3,3,3,3,3,3,2
1514711329432,3,3,3,3,3,3,2,2,2
1514711341733,3,3,3,3,2,3,2,2,2
1514711363429,3,3,3,3,3,3,2,3,3
1514711370701,3,3,2,2,3,2,3,2,2
1514711393102,3,3,3,3,3,2,3,2,2
1514711477202,3,3,3,3,3,3,2,2,2
1514711644232,3,3,3,2,2,2,3,3,2
1514711720653,3,3,3,3,3,3,3,2,2
1514711739510,3,3,3,3,3,3,2,2,2
1514711771139,3,3,3,3,3,3,3,2,2
1514711802475,3,3,3,2,2,2,2,2,2
1514711808369,3,3,3,3,3,3,2,2,2
1514711893424,3,3,3,3,3,3,3,3,2
1514711914644,3,3,3,3,3,3,2,3,2
1514711915806,3,3,3,2,2,3,3,2,2
1514711965983,3,2,3,2,2,3,2,3,3
1514711966614,3,3,2,2,2,2,2,2,2
1514711994272,3,3,2,2,3,2,2,2,3
1514712007927,3,3,3,3,3,3,3,3,2
1514712009021,3,3,3,2,2,2,3,2,2
1514712050564,3,3,3,3,3,3,3,3,2
1514712140951,3,3,3,3,3,2,2,2,3
1514712174623,3,3,3,3,3,3,3,3,3
1514712175736,3,3,3,3,3,3,2,2,3
1514712196227,3,3,3,3,3,3,2,3,2
1514712382157,3,3,3,3,3,3,2,3,2
1514712392178,3,2,3,2,2,3,2,3,3
1514712401537,3,3,3,3,3,3,3,2,2
1514712441654,3,3,3,3,3,3,3,3,2
1514712459667,3,3,3,2,2,2,2,2,2
1514712465179,3,3,3,3,3,2,2,2,3
1514712470985,3,3,3,3,3,3,3,3,3
1514712472113,3,3,3,3,3,2,2,2,3
1514712489301,3,3,3,3,3,2,3,2,2
1514712518612,3,3,3,3,3,2,3,2,3
1514712524012,3,3,3,3,3,3,3,3,2
1514712533123,3,3,3,3,3,2,2,2,2
1514712565349,3,3,3,2,2,2,3,2,2
1514712579657,3,3,3,2,2,2,2,2,2
1514712613044,3,3,3,3,3,2,2,2,2
1514712619384,3,3,3,3,2,2,2,2,2
1514712637196,3,3,2,2,3,2,3,2,2
1514712661346,3,3,3,3,2,2,2,2,2
1514712662464,3,3,3,2,2,3,3,2,2
1514712714046,3,3,3,3,3,3,2,3,2
1514712715230,3,3,3,2,2,2,3,2,2
1514712752736,3,3,3,3,3,2,2,2,3
1514712757228,3,3,3,3,3,3,3,3,2
1514712758291,3,3,3,2,2,3,3,2,2
1514712928941,3,3,3,3,3,3,2,2,2
1514712940168,3,3,3,3,3,3,3,3,2
1514713003089,3,3,3,3,3,3,3,3,2
1514713016829,3,3,3,3,2,3,3,2,2
1514713052550,3,3,3,3,3,3,2,2,0
1514713084295,3,3,3,3,3,2,2,2,3
1514713179173,3,3,3,3,3,3,3,3,2
1514713275043,3,3,3,3,2,3,2,2,2
1514713279246,3,3,3,3,3,3,2,2,2
1514713325666,3,3,3,3,3,3,3,3,0
1514713332507,3,3,3,2,3,3,3,3,2
1514713342613,3,3,3,3,3,3,2,2,3
1514713444028,3,3,3,3,3,2,3,3,2
1514713460622,3,3,3,3,3,2,2,2,3
1514713472701,3,3,3,3,3,2,2,2,3
1514713513643,3,3,3,3,3,3,2,2,2
1514713556211,3,3,2,3,3,3,3,3,2
1514713608162,3,3,3,3,3,3,3,3,0
1514713639568,3,3,2,2,2,3,3,3,3
1514713657056,3,3,3,3,3,3,2,2,2
1514713696546,3,3,3,3,3,3,2,3,2
1514713730573,3,3,3,3,3,3,2,2,2
1514713777525,3,3,2,3,3,2,3,2,2
1514713840621,3,3,3,3,3,2,2,2,2
1514713862469,3,3,3,2,3,3,3,3,2
1514713871190,3,3,3,3,3,3,3,3,2
1514713928357,3,3,3,3,2,2,2,3,2
1514713931380,3,3,3,3,3,2,2,2,3
1514713945410,3,3,3,3,3,2,2,2,3
1514713965887,3,3,3,3,3,3,3,3,2
1514713980622,3,3,3,2,2,2,2,2,2
1514714043241,3,3,3,3,3,3,2,2,2
1514714062510,3,3,3,3,3,3,3,3,2
1514714066507,3,3,3,3,3,2,2,2,3
1514714068216,3,3,3,2,3,2,3,2,2
1514714113224,3,3,3,3,3,2,2,2,3
1514714117090,3,3,3,3,3,2,3,2,2
1514714120423,3,3,3,3,2,2,3,2,2
1514714141735,3,3,3,3,3,3,3,3,2
1514714157764,3,3,3,2,3,2,3,2,3
1514714252407,3,3,3,3,3,2,3,2,2
1514714346236,3,3,3,3,3,3,3,2,2
1514714349547,3,3,3,3,3,2,2,2,2
1514714371487,3,3,3,3,3,3,2,2,2
1514714378798,3,3,3,3,3,3,3,3,3
1514714425593,3,3,3,3,3,3,3,3,2
1514714487089,3,3,3,2,2,2,3,2,2
1514714591153,3,3,3,3,3,3,3,3,3
1514714598246,3,3,3,3,3,3,2,2,2
1514714647996,3,3,3,3,3,3,3,2,2
1514714651658,3,3,2,2,3,2,2,2,3
1514714787788,3,3,3,3,3,3,2,2,2
1514714955751,3,3,3,3,3,3,2,2,2
1514714989524,3,3,3,3,3,3,2,2,2
1514714996686,3,3,3,3,3,3,2,2,2
1514715012351,3,3,3,3,3,2,2,2,3
1514715067758,3,3,2,3,3,2,3,3,2
1514715186773,3,3,3,3,2,2,2,2,1
1514715187129,3,3,3,3,3,3,3,3,2
1514715425389,3,3,3,3,3,2,2,2,2
1514715438403,3,3,3,3,3,2,2,2,3
1514715520577,3,3,3,3,3,3,2,2,2
1514715538311,3,3,3,3,3,3,2,2,2
1514715561072,3,3,3,3,3,3,3,3,2
1514715851802,3,3,3,3,3,2,2,2,3
1514715872236,3,3,3,3,3,3,2,2,2
1514715908921,3,3,3,3,3,3,2,3,2
1514715910026,3,3,3,2,2,2,2,2,2
1514715921644,3,3,3,3,3,2,3,2,2
1514715971310,3,3,3,3,3,2,3,2,2
1514715971645,3,3,3,2,2,2,2,2,2
1514715982249,3,3,3,3,3,3,3,2,2
1514716014970,3,3,3,3,2,2,2,2,3
1514716030071,3,3,3,3,3,3,2,3,3
1514716082761,3,3,3,3,3,3,2,2,2
1514716171372,3,3,3,3,3,3,3,2,2
1514716177486,3,3,3,3,3,3,2,2,2
1514716181401,3,3,3,3,2,2,3,2,2
1514716187635,3,3,3,3,3,3,3,2,3
1514716188795,3,3,3,3,3,3,2,2,3
1514716246264,3,3,3,3,3,3,3,2,3
1514716247374,3,3,3,3,3,2,2,2,3
1514716266675,3,3,3,3,3,3,3,3,2
1514716385518,3,3,3,3,3,3,3,2,2
1514716402650,3,3,3,3,3,2,2,2,3
1514716420327,3,3,3,3,3,3,2,2,2
1514716437008,3,3,3,3,3,3,2,2,3
1514716439800,3,3,3,3,3,3,3,3,2
1514716450936,3,3,3,3,3,2,2,2,3
1514716485943,3,3,3,3,2,2,2,3,3
1514716514227,3,3,3,3,3,3,2,3,2
1514716521599,3,3,3,3,3,3,2,2,2
1514716555894,3,3,3,3,3,3,2,2,2
1514716571232,3,3,2,2,3,2,2,2,2
1514716588934,3,3,3,3,3,3,2,2,2
1514716612936,3,3,2,2,2,2,2,2,2
1514716614439,3,3,3,3,3,3,2,2,3
1514716687310,3,3,3,3,3,2,2,2,3
1514716772592,3,3,3,3,3,2,2,2,3
1514716840073,3,3,3,3,3,2,2,2,3
1514716867775,3,3,3,3,3,3,3,3,2
1514716896286,3,3,3,3,3,3,2,2,2
1514716937273,3,3,3,3,3,3,2,2,3
1514716962217,3,3,3,3,3,3,3,3,2
1514716969515,3,3,3,3,3,3,2,2,2
1514717067251,3,3,3,3,3,2,3,2,2
1514717154916,3,3,3,2,3,2,3,2,2
1514717191309,3,3,2,2,2,2,2,2,2
1514717197695,3,3,3,3,3,3,2,3,2
1514717198840,3,3,3,3,2,2,2,2,2
1514717303734,3,3,3,3,3,3,3,3,2
1514717513881,3,3,3,3,3,3,2,3,2
1514717544959,3,3,3,3,2,2,2,2,2
1514717609518,3,3,3,3,2,3,2,2,2
1514717756041,3,3,3,3,3,3,2,2,2
1514717831959,3,3,3,3,2,2,2,2,2
1514717897440,3,3,2,3,3,3,3,3,2
1514717930518,3,3,3,3,3,3,2,3,2
1514718010611,3,3,3,3,3,3,2,2,2
1514718025309,3,3,3,3,2,3,3,2,2
1514718084419,3,3,2,3,2,2,2,2,2
1514718094453,3,3,3,3,3,2,3,2,2
1514718171495,3,3,3,3,2,3,2,2,2
1514718244616,3,3,3,3,2,2,3,3,3
1514718274421,3,3,3,3,3,3,2,2,2
1514718431995,3,3,3,3,3,2,2,2,3
1514718574776,3,3,3,3,3,2,2,2,2
1514718585017,3,3,2,2,2,2,3,3,3
1514718607547,3,3,3,3,3,3,2,2,2
1514718616368,3,3,3,3,3,2,2,3,2
1514718623410,3,3,3,3,3,3,2,2,2
1514718655129,3,3,3,3,3,2,2,2,3
1514718674406,3,3,3,3,3,2,2,2,3
1514718680113,3,3,3,3,3,3,3,3,2
1514718692293,3,3,3,3,3,2,2,2,2
1514718693246,3,3,3,3,3,3,3,2,2
1514718693293,3,3,3,3,3,3,2,2,2
1514718708990,3,3,3,3,3,2,2,2,3
1514718709729,3,3,3,3,3,3,2,2,2
1514718860732,3,3,3,3,2,3,2,2,2
1514718907492,3,3,3,3,3,3,2,2,2
1514718937018,3,3,3,3,2,3,2,2,2
1514718945080,2,2,2,2,3,3,3,3,2
1514718968411,3,3,3,3,3,3,3,3,0
1514719091182,2,2,2,2,3,3,3,3,2
1514719123393,3,3,3,3,3,3,3,2,2
1514719130818,3,3,3,3,3,2,2,2,2
1514719181191,3,3,3,3,3,2,2,2,2
1514719238440,2,2,2,2,3,3,2,2,2
1514719273784,3,3,3,2,2,2,2,2,2
1514719323465,3,3,2,3,2,2,2,2,2
1514719493563,3,3,3,3,3,3,3,3,2
1514719527461,3,3,3,3,3,2,2,2,3
1514719554077,3,3,3,2,3,2,2,2,2
1514719574833,3,3,3,3,3,2,2,2,3
1514719592837,3,3,3,3,3,3,2,2,2
1514719625613,3,3,3,3,3,2,3,2,2
1514719812506,3,3,3,2,2,2,2,2,2
1514719817501,3,3,3,3,3,3,2,2,3
1514719853475,3,3,3,3,3,3,2,2,2
1514719896230,3,3,3,2,2,3,3,2,2
1514719940048,3,3,3,3,2,3,2,2,2
1514720063527,3,3,3,3,3,3,3,2,3
1514720127175,3,3,3,3,3,3,3,3,2
1514720128300,3,3,3,3,2,2,2,3,3
1514720187597,3,3,2,2,2,2,2,3,3
1514720195624,3,3,3,3,3,3,2,2,2
1514720250588,3,3,3,3,3,3,2,2,2
1514720314853,3,3,3,3,3,3,2,2,2
1514720388108,3,3,3,3,3,3,2,2,2
1514720410255,3,3,3,2,3,2,2,2,2
1514720453430,3,3,3,3,3,2,2,2,3
1514720458075,3,3,3,3,3,3,2,2,2
1514720501607,3,3,2,3,3,3,2,2,2
1514720567216,3,3,3,3,3,3,2,2,2
1514720570152,3,3,3,3,3,2,2,2,3
1514720577344,3,3,3,3,3,3,2,2,2
1514720582025,3,3,3,2,2,2,2,2,2
1514720640794,3,3,3,3,3,3,2,2,2
1514720685721,3,3,3,3,3,2,3,2,2
1514720694203,3,3,3,3,3,3,2,2,2
1514720701853,3,3,3,3,3,3,3,2,2
1514720768926,3,3,3,3,3,3,3,3,2
1514720770086,3,3,3,3,3,3,3,2,2
1514720782467,3,3,3,3,2,2,2,2,2
1514720843342,3,3,3,3,3,3,2,2,3
1514720844453,3,3,3,3,3,2,2,2,3
1514720844840,3,3,3,2,2,2,2,2,2
1514720878082,3,3,3,3,3,3,3,3,2
1514720879243,3,3,3,3,3,3,3,3,2
1514720939791,3,3,2,3,3,2,2,2,2
1514721077083,3,3,3,3,3,3,3,3,2
1514721219868,3,3,3,3,3,3,3,2,3
1514721220959,3,3,3,3,3,2,2,2,3
1514721256840,3,3,3,3,3,3,3,2,3
1514721313687,3,3,2,2,2,2,3,3,3
1514721321835,3,3,3,3,3,3,3,2,3
1514721322937,3,3,3,3,3,2,2,2,3
1514721369793,3,3,3,2,2,2,2,2,2
1514721409308,3,3,2,2,2,2,2,2,2
1514721533161,3,3,3,3,3,3,2,2,2
1514721548706,3,3,3,2,3,3,2,2,2
1514721561700,3,3,3,3,3,3,3,2,3
1514721562826,3,3,3,3,3,2,2,2,3
1514721592859,3,3,3,3,2,3,2,2,2
1514721596498,3,3,3,3,3,2,3,3,2
1514721833060,3,3,3,3,3,3,2,2,3
1514721836314,3,3,3,3,2,2,3,3,1
1514721853296,3,3,3,3,3,2,2,2,3
1514721858046,3,3,3,3,3,3,3,2,2
1514721908678,3,3,3,3,3,2,2,2,3
1514721945271,3,3,2,3,2,3,2,2,2
1514722005088,3,3,3,3,3,2,2,2,3
1514722011374,3,3,3,3,3,3,2,2,2
1514722035203,3,3,3,3,3,3,3,3,2
1514722087265,3,3,3,3,3,2,2,2,3
1514722190273,3,3,3,3,2,2,3,3,3
1514722224081,3,3,3,3,3,3,2,3,2
1514722299987,3,3,3,3,3,3,2,2,3
1514722355602,3,3,3,2,3,3,3,3,2
1514722376809,3,3,3,3,3,2,2,2,3
1514722411958,3,3,3,3,3,3,3,2,2
1514722417459,3,3,3,3,3,3,2,2,2
1514722426314,3,3,3,3,3,2,2,2,3
1514722438439,3,3,3,3,3,2,2,2,2
1514722446560,3,3,3,3,2,2,2,2,3
1514722453868,3,3,3,3,2,2,2,2,2
1514722455944,3,3,3,3,3,3,3,3,2
1514722500991,3,3,3,3,3,3,2,2,2
1514722658360,3,3,3,3,2,2,2,2,3
1514722734305,3,3,3,3,3,2,2,2,3
1514722740416,3,3,3,3,3,2,2,2,2
1514722750528,3,3,3,3,3,2,2,2,3
1514722778039,3,3,3,3,3,2,2,2,3
1514722787678,3,3,3,3,3,2,2,2,3
1514722811234,3,3,3,2,3,3,2,2,2
1514722833133,3,3,3,3,3,3,3,2,2
1514722837355,3,3,3,3,3,3,3,3,2
1514722858900,3,3,3,2,3,3,2,2,2
1514722867337,3,3,3,2,3,2,2,2,2
1514722873489,3,3,3,3,3,3,3,2,2
1514722891490,3,3,3,3,2,2,3,2,2
1514722918113,3,3,3,3,3,3,3,3,2
1514722943835,3,3,3,3,2,2,2,3,2
1514722974418,3,3,3,3,3,2,2,2,3
1514722984381,3,3,3,3,3,3,2,2,2
1514723003342,3,3,3,3,3,3,2,2,2
1514723020855,3,3,3,3,2,3,2,2,2
1514723031110,3,3,3,3,3,3,2,3,2
1514723032232,3,3,3,2,2,2,2,3,2
1514723035019,3,3,3,3,2,3,3,2,1
1514723036812,3,3,3,3,2,2,2,2,2
1514723050207,3,3,3,3,3,3,3,2,2
1514723093136,3,3,3,3,3,3,2,2,3
1514723104133,3,3,3,2,3,3,3,3,2
1514723108162,3,3,3,3,3,2,2,2,2
1514723113398,3,3,3,3,3,3,3,2,2
1514723121330,3,3,3,2,3,2,2,2,2
1514723220086,3,3,3,3,2,3,3,3,2
1514723221528,3,3,3,3,3,3,3,2,2
1514723380478,3,3,2,3,3,3,2,2,2
1514723387912,3,3,2,2,3,2,3,2,3
1514723432153,3,3,2,3,3,3,2,2,2
1514723436123,3,3,3,3,3,3,3,2,2
1514723437769,3,3,3,3,3,3,2,2,2
1514723457388,3,3,3,3,3,3,2,3,2
1514723463104,3,3,3,3,3,3,3,3,2
1514723467045,3,3,3,3,3,2,2,2,3
1514723504800,3,3,3,2,3,2,3,3,2
1514723507605,3,3,3,3,3,2,3,2,2
1514723620851,3,3,3,3,3,3,3,3,2
1514723631285,3,3,3,3,3,3,2,2,2
1514723680724,3,3,3,3,3,3,2,3,3
1514723702347,3,3,3,3,3,3,3,3,2
1514723703449,3,3,3,3,2,2,3,3,2
1514723725415,3,3,3,3,3,2,3,3,2
1514723777624,3,3,3,3,3,2,2,2,3
1514723778513,3,3,3,3,3,2,2,2,2
1514723800793,3,3,3,3,3,3,3,3,2
1514723801917,3,3,3,3,2,2,3,2,2
1514723806618,3,3,3,3,3,3,3,2,2
1514723924365,3,3,3,3,2,3,2,3,2
1514723960831,3,3,3,3,3,2,3,3,2
1514723962249,3,3,3,3,3,2,2,2,3
1514723971787,3,3,3,3,3,2,2,2,2
1514724006156,3,3,3,3,3,2,2,2,3
1514724012450,3,3,3,3,2,2,2,2,3
1514724025799,3,3,3,3,3,3,2,2,2
1514724057435,3,3,3,3,3,3,3,2,2
1514724069503,3,3,3,3,3,2,2,2,3
1514724084578,3,3,3,3,3,2,2,2,2
1514724140741,3,3,3,3,2,3,2,2,2
1514724165854,3,3,3,3,3,3,3,2,3
1514724173023,3,3,3,3,3,3,3,3,0
1514724227271,3,3,3,3,3,2,2,2,3
1514724234234,3,3,3,3,3,3,2,3,2
1514724237830,3,3,3,3,3,2,2,2,3
1514724245252,3,3,3,3,3,3,3,2,2
1514724249126,3,3,3,3,3,3,3,3,2
1514724249777,3,3,3,3,3,3,3,3,2
1514724289794,3,3,3,3,3,3,3,2,2
1514724331595,3,3,3,3,3,3,2,2,2
1514724346211,3,3,3,3,3,3,2,2,2
1514724355684,3,3,3,3,3,2,3,2,2
1514724394065,3,3,3,2,3,2,2,2,2
1514724404203,3,3,3,3,3,2,2,2,2
1514724406430,3,3,3,3,3,3,3,2,2
1514724406835,3,3,3,3,2,2,2,2,3
1514724428185,3,3,3,3,3,3,3,3,2
1514724431246,3,3,3,3,2,3,3,2,2
1514724446083,3,3,3,3,3,3,3,3,0
1514724497952,3,3,3,3,3,3,3,3,2
1514724524648,3,3,3,3,3,3,3,2,2
1514724527099,3,3,3,3,3,3,3,2,3
1514724528203,3,3,3,3,2,2,2,2,3
1514724545297,3,3,3,3,3,3,2,2,2
1514724571284,3,3,3,3,3,3,3,3,2
1514724594112,3,3,3,3,3,3,3,2,2
1514724646595,3,3,3,3,3,2,2,2,3
1514724766206,3,3,3,3,3,3,3,3,3
1514724801123,3,3,3,3,3,3,3,2,3
1514724825997,3,3,3,3,3,3,2,3,2
1514724827149,3,3,3,3,2,2,2,2,2
1514724832789,3,3,3,3,3,3,3,3,2
1514724917172,3,3,3,3,3,3,3,3,2
1514724918325,3,3,3,3,2,2,2,2,2
1514725008401,3,3,3,3,3,3,3,2,2
1514725053426,3,3,3,3,3,2,2,2,2
1514725056040,3,3,3,3,3,2,2,2,2
1514725124567,3,3,3,3,3,3,2,2,2
1514725125603,3,3,3,3,3,2,2,2,2
1514725157842,3,3,3,3,3,2,2,2,3
1514725219124,3,3,3,3,3,3,3,2,2
1514725234393,3,3,2,3,2,2,2,2,2
1514725250261,3,3,3,3,3,3,2,3,2
1514725252070,3,3,3,3,3,3,3,2,2
1514725274922,3,3,3,3,3,2,3,2,2
1514725346564,3,3,3,3,3,3,2,2,2
1514725357008,3,3,3,2,2,2,2,2,3
1514725394655,3,3,3,3,2,3,3,3,2
1514725416053,3,3,3,3,3,3,3,3,2
1514725417159,3,3,3,3,2,2,2,2,2
1514725604316,3,3,3,3,3,3,2,2,2
1514725637309,3,3,3,2,2,2,2,2,3
1514725639005,3,3,3,3,3,3,2,2,2
1514725677772,3,3,2,2,2,2,3,3,3
1514725746229,3,3,3,3,3,3,3,2,2
1514725788699,3,3,3,3,3,2,3,2,3
1514725795179,3,3,3,3,2,2,3,2,2
1514725839570,3,3,3,3,3,3,2,2,2
1514725908173,3,3,3,3,3,3,3,2,2
1514725909344,3,3,3,3,3,3,2,2,0
1514725962757,3,3,3,3,3,3,2,2,2
1514725978764,3,3,3,3,3,3,3,2,2
1514725979874,3,3,3,3,3,2,2,2,2
1514726002885,3,3,3,3,3,3,3,3,2
1514726004073,3,3,3,3,2,2,2,2,2
1514726008418,3,3,3,3,3,3,2,2,2
1514726020665,3,3,3,2,3,3,3,3,2
1514726082634,3,3,2,3,2,2,2,2,2
1514726099845,3,3,3,3,3,3,3,3,2
1514726101082,3,3,3,3,3,3,2,2,2
1514726119611,3,3,3,3,3,3,2,2,2
1514726125568,3,3,3,3,3,3,3,3,2
1514726126682,3,3,3,3,2,2,2,2,2
1514726160751,3,3,3,3,3,3,3,3,2
1514726161914,3,3,3,3,2,2,2,2,2
1514726164451,3,3,3,3,3,2,2,2,3
1514726207477,3,3,2,3,3,3,3,3,2
1514726274740,3,3,3,3,3,3,3,3,3
1514726290422,3,3,3,2,2,2,2,2,2
1514726323268,3,3,3,3,3,3,3,3,2
1514726324409,3,3,3,3,3,3,3,3,2
1514726341623,3,3,3,3,3,3,3,2,3
1514726343556,3,3,3,3,3,3,2,3,2
1514726361141,3,3,3,3,3,2,2,2,3
1514726372264,3,3,3,3,3,3,2,2,2
1514726419157,3,3,3,3,3,3,3,2,2
1514726477992,3,3,3,3,3,3,3,3,2
1514726479116,3,3,3,3,3,2,2,2,2
1514726550581,3,3,3,3,3,3,3,3,2
1514726571768,3,3,3,2,3,2,2,2,2
1514726588973,3,3,3,3,3,3,2,2,2
1514726632113,3,3,3,3,3,3,2,2,2
1514726697315,3,3,3,3,3,3,2,3,2
1514726698446,3,3,3,3,2,2,2,2,3
1514726722200,3,3,3,3,3,2,2,2,2
1514726773344,3,3,3,3,3,2,2,2,2
1514726807002,3,3,3,3,3,3,2,2,2
1514726835892,3,3,3,3,3,2,2,3,3
1514726837790,3,3,3,3,3,2,3,2,2
1514726861599,3,3,2,3,2,2,2,2,2
1514726912571,3,3,3,3,3,2,2,2,3
1514726955640,3,3,3,3,2,2,3,3,2
1514726956577,3,3,3,3,3,3,2,2,3
1514727017671,3,3,3,2,3,3,2,2,2
1514727036232,3,3,3,3,3,3,3,2,3
1514727037333,3,3,3,3,3,2,2,2,3
1514727045041,3,3,3,3,2,3,2,2,2
1514727072430,3,3,3,3,3,2,3,2,2
1514727094177,3,3,3,3,3,3,2,2,2
